F11	F22	F33	F12	F23	F31	F21	F32	F13	time
0.883056640625	1.20828676224	0.93749922514	-0.112881936133	-0.000252470897976	0.000228787059314	0.0276253614575	-8.22109432193e-05	-2.31512240134e-06	0.0650001242757
0.880928218365	1.21223080158	0.936539411545	-0.116364948452	-0.000257633335423	0.00023406514083	0.0288486834615	-8.93312098924e-05	-1.20284676086e-06	0.0660001784563
0.878769636154	1.21624577045	0.935572385788	-0.11973426491	-0.000262569985352	0.00023560912814	0.0300119630992	-9.37040749704e-05	6.995323929e-06	0.0670000389218
0.877491652966	1.21739470959	0.935021996498	-0.125688999891	-0.000272746605333	0.000266577262664	0.032783318311	-0.00010350807861	-1.77024776349e-05	0.0680001452565
0.877317368984	1.21768939495	0.934695839882	-0.128028705716	-0.00027001320268	0.000257393025095	0.0341152958572	-0.000119504533359	-8.42045119498e-06	0.0690000727773
0.876754462719	1.21883165836	0.934161782265	-0.131108462811	-0.000294285477139	0.00035886320984	0.0357315167785	-0.000111966990517	-0.000107286221464	0.070000000298
0.875895261765	1.22060477734	0.933516204357	-0.134180724621	-0.000344752159435	0.000426778220572	0.0371346287429	-6.95182388881e-05	-0.000165861929418	0.0710001066327
0.874931514263	1.22271132469	0.932718575001	-0.137488126755	-0.000356425094651	0.000460451818071	0.0385312847793	-6.61632948322e-05	-0.00019409203378	0.0720001757145
0.873918175697	1.2249994278	0.931815862656	-0.140957415104	-0.000369949848391	0.000498490873724	0.039948374033	-6.11454161117e-05	-0.000234177263337	0.0730000883341
0.872925400734	1.22728574276	0.930871725082	-0.144480660558	-0.0003997265012	0.000553525809664	0.0414254143834	-4.04969323426e-05	-0.000287944858428	0.0740000158548
0.871969282627	1.22952592373	0.929917752743	-0.147998943925	-0.000420863594627	0.000559627776965	0.042898427695	-5.82422217121e-06	-0.000358190241968	0.0750000402331
0.871011972427	1.23184514046	0.928921699524	-0.151478394866	-0.000396157149225	0.000321360275848	0.0443678051233	-4.41147421952e-05	-0.000242737485678	0.0760000050068
0.870062708855	1.23416435719	0.927900791168	-0.154985174537	-0.000441518146545	0.000271346390946	0.0458450801671	3.61566617357e-06	-0.000240901033976	0.0770000517368
0.869109511375	1.2364859581	0.926891684532	-0.158446028829	-0.000465776742203	0.000180706265382	0.047284565866	2.1022879082e-07	-0.000200897193281	0.0780000239611
0.868178069592	1.23874485493	0.925895869732	-0.161879181862	-0.000484045187477	6.94310365361e-05	0.048757661134	2.24812720262e-05	-0.000168799830135	0.0790000036359
0.867237627506	1.24102377892	0.924887359142	-0.165340095758	-0.000502528273501	-4.85045165988e-06	0.0502212941647	4.27566556027e-05	-0.00016011336993	0.0800001323223
0.866290926933	1.24328970909	0.923869252205	-0.168833479285	-0.000517506792676	-7.31587279006e-05	0.0517080314457	5.8674650063e-05	-0.00015712712775	0.0810000598431
0.865361213684	1.24548900127	0.922855734825	-0.172341108322	-0.000543440401088	-0.000131748936838	0.0532180964947	8.46713737701e-05	-0.000155780799105	0.0820001661777
0.864436924458	1.24771213531	0.921825408936	-0.175867214799	-0.00056710478384	-0.000211429884075	0.0547317638993	0.000115280490718	-0.000112958237878	0.0830001085997
0.86353802681	1.24988985062	0.920828819275	-0.179344773293	-0.000589299190324	-0.000287775008474	0.0562340468168	0.0001422718924	-7.00939563103e-05	0.0840000361204
0.862641811371	1.25202691555	0.919840276241	-0.182828560472	-0.000611867697444	-0.000341316772392	0.0577274188399	0.000169675971847	-5.26759249624e-05	0.0850001424551
0.861738979816	1.25420939922	0.918832659721	-0.186305344105	-0.000607115565799	-0.000378185301088	0.059206277132	0.000162065916811	-5.30843826709e-05	0.0860001444817
0.860821425915	1.2564252615	0.917813718319	-0.189779996872	-0.000635736214463	-0.000444680161308	0.0607000626624	0.000193740081158	-3.22499108734e-05	0.0870000720024
0.862420320511	1.25183212757	0.918459653854	-0.189619347453	-0.000617095502093	-0.000503426534124	0.0605597048998	0.000166613477631	-4.26194746979e-05	0.0880001112819
0.862385809422	1.25172472	0.918381512165	-0.190927281976	-0.000615626457147	-0.00048540518037	0.0612576752901	0.000133167515742	-8.70061921887e-05	0.0890001505613
0.862295985222	1.25176000595	0.918198227882	-0.192941561341	-0.000601194333285	-0.000517477921676	0.0623851791024	0.000124199432321	-4.46910125902e-05	0.0900001078844
0.862189948559	1.2517580986	0.918017804623	-0.195139482617	-0.000580375897698	-0.000615128781646	0.0636844485998	0.000116417402751	4.04621823691e-05	0.0910000577569
0.862077176571	1.2517285347	0.917851924896	-0.197378262877	-0.00057932746131	-0.000641394522972	0.0650416910648	0.000134626752697	7.99279659986e-05	0.092000067234
0.861928522587	1.25187051296	0.917655289173	-0.199590548873	-0.000439052702859	-0.000716076348908	0.0663930624723	0.000131042281282	0.000160835363204	0.0930000394583
0.861747145653	1.2519980669	0.917472720146	-0.201841488481	-0.00050486123655	-0.000728610495571	0.0677913948894	8.82613458089e-05	0.000170573533978	0.0940000414848
0.86160582304	1.25195801258	0.917319536209	-0.204157263041	-0.000512509723194	-0.000745595898479	0.0692295879126	0.000110626242531	0.00019323718152	0.0950001478195
0.861461997032	1.2519005537	0.917174994946	-0.206493765116	-0.000513228529599	-0.000771409249865	0.0706911608577	0.00011847926362	0.000220875139348	0.0960000753403
0.861314117908	1.25181353092	0.917036354542	-0.208852872252	-0.000513329461683	-0.000799826229922	0.0721670612693	0.000127365172375	0.000253928534221	0.097000092268
0.861155748367	1.25172960758	0.916901648045	-0.211213037372	-0.000508876983076	-0.000818459782749	0.0736426636577	0.000128897896502	0.000274165940937	0.0980000123382
0.86098998785	1.25164198875	0.916765809059	-0.213595479727	-0.000485134049086	-0.000811397505458	0.0751346498728	9.357163799e-05	0.000282118562609	0.0990000143647
0.860826730728	1.25152719021	0.916637897491	-0.21597366035	-0.000459952279925	-0.000808898650575	0.076636582613	6.86285638949e-05	0.000273901270702	0.10000000149
